"symbol","transcript","chromosome","start","end","width","gsm1667144","gsm1667145","gsm1667146","gsm336252","gsm336253","gsm336254","gsm336255","gsm336256","gsm336257","gsm336258","gsm336259","gsm336260","gsm336261","gsm336262","gsm336263","gsm336264","gsm336265","gsm336266","gsm336267","gsm336268","gsm336269","gsm336270","gsm336271","gsm336272","gsm336273","gsm336274","gsm336275","gsm336276","gsm336277","gsm336278","gsm52661","gsm52662","gsm52663","gsm52664","gsm52665","gsm52666","gsm52667","gsm52668","gsm52669","gsm52670","gsm52671","gsm9098","gsm9099","gsm9100","gsm9101","gsm9102","gsm569424","gsm569425","gsm569426","gsm569427","gsm569428","gsm1667147ul","gsm1667148ul","gsm1667149ul","gsm336202ul","gsm336203ul","gsm336204ul","gsm336205ul","gsm336206ul","gsm336207ul","gsm336208ul","gsm336209ul","gsm336210ul","gsm336211ul","gsm336212ul","gsm336213ul","gsm336214ul","gsm336215ul","gsm336216ul","gsm336217ul","gsm336218ul","gsm336219ul","gsm336220ul","gsm336221ul","gsm336222ul","gsm336223ul","gsm336224ul","gsm336225ul","gsm336226ul","gsm336227ul","gsm336228ul","gsm336229ul","gsm336230ul","gsm336231ul","gsm336232ul","gsm336233ul","gsm336234ul","gsm336235ul","gsm336236ul","gsm336237ul","gsm336238ul","gsm336239ul","gsm336240ul","gsm336241ul","gsm336242ul","gsm336243ul","gsm336244ul","gsm336245ul","gsm336246ul","gsm336247ul","gsm336248ul","gsm336249ul","gsm336250ul","gsm336251ul","gsm38689ul","gsm38690ul","gsm38691ul","gsm38692ul","gsm38693ul","gsm38694ul","gsm38695ul","gsm9093ul","gsm9094ul","gsm9095ul","gsm9096ul","gsm9097ul","gsm569429ul","gsm569430ul","gsm569431ul","gsm569432ul","gsm569433ul"
"GPS1","ENST00000355130","chr17",80014732,80014791,60,2215.7,914.9,934.8,170.9,160.7,131.6,219.9,184.6,194.1,223.2,241.9,97.1,234.1,258,184,246.7,175,218.8,126.6,241.9,145.4,58.9,95.6,98.6,61.2,194.2,174.8,153.2,295.4,194.3,98.7,33.4,97,61.4,80.1,97.3,72.2,89,106.5,53.3,32.5,108.2,187.6,151.8,104,108.6,160,104.3,131.4,107.6,119.3,2307,484.6,986.1,233,174.4,149.2,280.4,223.6,231.8,134.6,258.8,246,227.7,211.6,64.8,364.3,225.2,265.9,77.7,218.4,217.4,241.6,223.6,176.3,221.5,169.6,212.6,173.8,321,355,203.6,165.4,244.8,228.8,174.6,60.6,243.7,274.1,209.3,80.9,62.9,244.7,256.4,159.7,220,255,185.3,230.1,154.9,189.3,249.4,249.3,223.1,87.3,71.4,69.6,44.1,77.4,85.1,52.9,134.7,163.4,86.3,119.5,180.4,124.1,142.7,133.6,108,101.4
"GRAP2","ENST00000543252","chr22",40362073,40362132,60,9.3,16.4666666666667,13.5666666666667,2.5,3.4,3.8,2.1,2.8,4.8,1.3,2.2,2.6,11.2,9.7,1.4,13.5,14.9,3.6,2.5,3.3,4.5,2.4,7.7,5.8,11.8,3.8,20.1,5.7,4,3.5,1.8,2.4,13.3,2.3,4,7.2,2,15.1,3.3,1.8,2.4,4.9,6.1,2.6,5.3,4.5,67.5,36.1,33.5,32.3,25.1,7.76666666666667,10.8,15.4666666666667,2.6,13.1,2.5,1.2,1.9,3.9,1.7,4.4,1.8,2.3,2.3,5.1,3,2.1,1.3,1.4,2.3,1.6,11.4,2.1,5.1,1.5,1.6,4.2,1.4,12.3,12.5,2,2.4,2.7,2.8,8.1,2.8,1.8,2,4.6,2.2,3.9,1.3,1.3,4.7,2.8,2.4,1.9,2.7,2,2,5.7,2.2,1.6,11.9,6.4,1.4,3.6,6.5,3.7,5.7,10.5,5.4,3.5,5.5,4.6,51.2,43.5,32.8,24.9,26.7
"GRIP1","ENST00000359742","chr12",66742192,66742133,60,6.7,83.3,11.4,1,13.35,15.1,10.15,6.05,8.75,13,7.2,12.1,8.7,9.35,14.85,13.3,6.6,11.65,10.9,8.45,9.45,19.7,25.6,14.9,12.95,13.35,17.85,15.9,4.4,8.65,1.5,0.7,0.8,1.4,2.6,2.7,1.4,1.7,1.1,1.7,0.7,6.4,2,3.2,1.1,2.5,22.5,15.8,15,13.9,13.4,37.1,39,85.8,7.25,11.15,10.65,17,25,11,16.35,12.15,17.2,13.4,13.05,22.8,15.4,13.2,12.4,8.9,22.5,11.55,16.65,6.15,6.35,13.55,22.45,7.85,84.35,15.75,34.8,6.95,7.7,8.95,12.25,18.15,36.15,18.7,24.8,17.25,21.45,4.6,16,10.6,19.05,6.4,8.9,9.1,11.3,22.9,2.1,5.15,12.95,1.4,1.4,2.7,1.5,1,8.6,2.2,1.1,1,2.6,4,3.2,3.2,20.6,18.8,15,13.8,12.8
"GTPBP1","ENST00000216044","chr22",39129528,39129587,60,1746.6,1826.8,1849.3,68.8,50.54,35.78,55.36,58.36,60.9,60.9,75.84,51.2,68.3,71.74,67.88,58.92,48.66,76.72,42.46,71.26,70.78,30.4,41.8,37.42,41.82,71.9,40.62,72.28,58.96,50.86,65.025,51.85,53.825,44.8,53.275,50.075,40.15,38.9,53.725,41.925,36.425,51.525,55.425,48.525,41.5,37.275,107.6,83.125,73.1,74.7,72.425,1892.2,1579.63333333333,3663.6,54.62,52.5,42.7,52.8,64.22,51.56,60.52,49.48,56.18,53.98,58.66,30.88,47.8,48.64,66.88,43.5,59.7,42.3,54.22,64.08,52.56,65.1,56.36,61.46,69.7,81.48,95.86,49.48,51.94,60.02,58.44,46.54,40.72,54.22,52.36,62,30.5,27.84,44.78,57.24,58.86,55.04,64.24,55.86,66.26,48.88,62.44,53.3,43.98,61.34,49.7,44.5,38.275,45,36.5,40.825,32.325,32.425,50.35,34.2,46.025,56.25,99.1,101.525,77.25,64.925,73.925
"GTPBP1","ENST00000462332","chr22",39127608,39127667,60,1746.6,1826.8,1849.3,68.8,50.54,35.78,55.36,58.36,60.9,60.9,75.84,51.2,68.3,71.74,67.88,58.92,48.66,76.72,42.46,71.26,70.78,30.4,41.8,37.42,41.82,71.9,40.62,72.28,58.96,50.86,65.025,51.85,53.825,44.8,53.275,50.075,40.15,38.9,53.725,41.925,36.425,51.525,55.425,48.525,41.5,37.275,107.6,83.125,73.1,74.7,72.425,1892.2,1579.63333333333,3663.6,54.62,52.5,42.7,52.8,64.22,51.56,60.52,49.48,56.18,53.98,58.66,30.88,47.8,48.64,66.88,43.5,59.7,42.3,54.22,64.08,52.56,65.1,56.36,61.46,69.7,81.48,95.86,49.48,51.94,60.02,58.44,46.54,40.72,54.22,52.36,62,30.5,27.84,44.78,57.24,58.86,55.04,64.24,55.86,66.26,48.88,62.44,53.3,43.98,61.34,49.7,44.5,38.275,45,36.5,40.825,32.325,32.425,50.35,34.2,46.025,56.25,99.1,101.525,77.25,64.925,73.925
"H1F0","ENST00000340857","chr22",38203147,38203206,60,2543.4,5.7,1875.8,773.8,898.7,483.6,423.6,640.2,814.8,775.1,1265.4,1603.4,1426,1252.3,1049.3,809,669.8,360.4,1413.8,1048.2,886.6,658.8,301.7,683,774,787.7,635,724,347,843.7,363.5,309.4,613,428.3,488,396.2,332.9,408.9,544.4,209.7,429.5,392.5,300.3,186,349.8,533,166.6,363.9,677.3,298.9,405.7,1630.4,3764.3,8.8,588.6,529,652,789,812.1,463.8,573.8,424.3,410.2,623.4,693.5,480,623.3,633.1,1327.7,1308.3,543.5,905.1,1041.7,819.6,707.8,191.4,118.9,226.2,567.3,1302,644.3,360,650.3,548.7,936.2,531.2,993.3,723.3,513.7,557.5,301.2,509.1,932.1,830.7,737,981.1,410.1,737.4,561.8,367.1,596.2,697.6,1075.6,786.1,403.5,291.9,163.4,224.3,272.3,236.1,243.1,341.9,307.2,229.9,421.6,374.3,564.7,135.8,419,267.3,280.8
"HGS","ENST00000329138","chr17",79668088,79668147,60,5566.45,3982.575,4445.55,127.8,118.2,107.35,178.65,185.7,110.15,188.45,246.65,101.9,197.2,219.7,171.1,197,120.3,140.85,126.5,205.75,184.3,97.95,81.9,98.65,108.65,147.5,109.9,146.95,170.7,149.7,275.5,123.8,182.4,243.1,161,249.8,336.5,228.1,223.2,131.3,137.6,293.5,314.9,302,247.8,242.7,245,284,316,368.9,274.6,4729.475,2855.425,1577.425,153.95,184.1,136.75,166.05,151.7,120.95,210,256.2,156.4,270.05,243.6,83.35,241.15,189.85,248.1,96.55,162.65,120.55,172.55,152.3,98.25,160.85,162.9,129.55,140.55,339.4,244.5,207.6,161.55,287.85,192.05,142.45,104.8,141.1,128.25,219,107.05,112.05,134.45,148.35,194.1,183.15,219,141.8,137.2,112.8,151.05,197.1,243.55,283.4,219.4,137.7,174.6,129.5,263.7,349.1,204.1,321.1,204.7,193.7,221.5,239.7,336.1,246.7,458.2,309,214.8
"HGS","ENST00000329138","chr17",79668807,79668866,60,5566.45,3982.575,4445.55,127.8,118.2,107.35,178.65,185.7,110.15,188.45,246.65,101.9,197.2,219.7,171.1,197,120.3,140.85,126.5,205.75,184.3,97.95,81.9,98.65,108.65,147.5,109.9,146.95,170.7,149.7,275.5,123.8,182.4,243.1,161,249.8,336.5,228.1,223.2,131.3,137.6,293.5,314.9,302,247.8,242.7,245,284,316,368.9,274.6,4729.475,2855.425,1577.425,153.95,184.1,136.75,166.05,151.7,120.95,210,256.2,156.4,270.05,243.6,83.35,241.15,189.85,248.1,96.55,162.65,120.55,172.55,152.3,98.25,160.85,162.9,129.55,140.55,339.4,244.5,207.6,161.55,287.85,192.05,142.45,104.8,141.1,128.25,219,107.05,112.05,134.45,148.35,194.1,183.15,219,141.8,137.2,112.8,151.05,197.1,243.55,283.4,219.4,137.7,174.6,129.5,263.7,349.1,204.1,321.1,204.7,193.7,221.5,239.7,336.1,246.7,458.2,309,214.8
"HGS","ENST00000442335","chr17",79669087,79669146,60,5566.45,3982.575,4445.55,127.8,118.2,107.35,178.65,185.7,110.15,188.45,246.65,101.9,197.2,219.7,171.1,197,120.3,140.85,126.5,205.75,184.3,97.95,81.9,98.65,108.65,147.5,109.9,146.95,170.7,149.7,275.5,123.8,182.4,243.1,161,249.8,336.5,228.1,223.2,131.3,137.6,293.5,314.9,302,247.8,242.7,245,284,316,368.9,274.6,4729.475,2855.425,1577.425,153.95,184.1,136.75,166.05,151.7,120.95,210,256.2,156.4,270.05,243.6,83.35,241.15,189.85,248.1,96.55,162.65,120.55,172.55,152.3,98.25,160.85,162.9,129.55,140.55,339.4,244.5,207.6,161.55,287.85,192.05,142.45,104.8,141.1,128.25,219,107.05,112.05,134.45,148.35,194.1,183.15,219,141.8,137.2,112.8,151.05,197.1,243.55,283.4,219.4,137.7,174.6,129.5,263.7,349.1,204.1,321.1,204.7,193.7,221.5,239.7,336.1,246.7,458.2,309,214.8
"HMGA2","ENST00000403681","chr12",66359789,66359848,60,7.35,7.2,6.55,4.78888888888889,5.33333333333333,4.68888888888889,8.32222222222222,7.34444444444444,23.9333333333333,8.9,6.04444444444444,8.28888888888889,5.01111111111111,8.24444444444445,5.76666666666667,8.42222222222222,9.15555555555556,4.75555555555556,7.52222222222222,12.7111111111111,9.77777777777778,15.5444444444444,15.6333333333333,18.0444444444444,10.8222222222222,10.4888888888889,10.2555555555556,7.96666666666667,4.6,7.76666666666667,24.5,19,48.9,31.4,34,32.5,19.2,21.4,17.9,23.9,20.1,49.3,22,11.6,12.9,23.5,22.6,16.2,19.5,16.2,20.8,6.35,5.95,31.1,5.25555555555556,8.65555555555556,6.37777777777778,5.16666666666667,6.81111111111111,7.86666666666667,9.55555555555556,13.2,8.23333333333333,9.33333333333333,6.46666666666667,17.7444444444444,8.23333333333333,7.1,5.06666666666667,3.22222222222222,7.34444444444444,176.166666666667,6.44444444444444,6.38888888888889,7.04444444444444,7.4,8.84444444444444,6.46666666666667,152.744444444444,166.044444444444,79.0666666666667,4.23333333333333,3.94444444444444,6.22222222222222,12.0777777777778,22.7888888888889,17.0555555555556,7.76666666666667,4.97777777777778,11.1333333333333,12.8555555555556,23.2777777777778,6.61111111111111,3.66666666666667,11.1333333333333,20.1222222222222,14.8777777777778,5.72222222222222,16.1777777777778,3.88888888888889,6.07777777777778,6.65555555555556,7.78888888888889,8.34444444444444,37.2,11.6,44.9,36.1,22.6,40.1,32.1,17.9,24.8,31.9,33.3,41,608.2,21.6,19.5,21.2,16.1
"IFITM1","ENST00000452428","chr11",315209,315268,60,23563.6,39895.5,23669.6,3223.8,2989.2,2267.5,2565.5,2602.4,2277.2,3207.9,3515.4,2989.7,3936.9,3651.5,2472.8,3643.9,1812.2,2672.2,2221.9,2059.7,2432.7,1734.7,1965.5,2325.6,1732.8,2272.5,2097.8,3108,2467.5,1519.1,1223.6,1315.5,1096.3,1259.3,891.8,1171.3,1213.2,1150.2,1000.8,1151.6,727,1392.1,906,882.7,1085,1313.7,399,768.1,328.2,896.6,1127.8,20395.7,7292.3,23886.2,4130,3344,2557.5,1415.4,1522.8,1488.9,2281.3,1679.2,2430.5,2042.8,1808.3,1353.3,1535.2,1578.5,1987.4,3356.6,2390.6,1300.4,1867.9,1675.1,816.7,4034.8,2953.9,3179.1,788,1905.7,536.9,1491.9,1555.6,2303.5,1191.4,1184.2,1333.6,1269.7,1040.3,1974.2,2240.2,1544.4,1629,1250.4,1399.5,1094.3,2588.4,1865.7,1445.3,1456.7,2185,819.5,553.8,1858.8,552.2,697.5,894.6,701.4,993.2,777,609.6,781.8,836.8,593.6,929.4,1101.5,171.3,347.1,414.2,405.1,766.5
"IFITM3","ENST00000531688","chr11",319914,319855,60,39146.6,54703.6,56137.55,5718.3,5320.1,5247.6,5503.3,6901.6,5992.3,5100.7,6613.2,4796.8,7530.3,6124.8,4611.2,6143.5,4652.4,6903.8,3328.4,5247.4,6549.6,3686.9,5324.5,3907.1,2482.2,7203.9,7134.4,7332.9,5470.1,5644,1848.3,2068.2,2017.8,1630.4,1032.9,1617,2659.2,1414.4,2667.8,1684.7,1586.7,2509.5,4682.6,5950.1,3514.6,3833.5,1534.6,3390.3,1632.1,2783.4,2726.1,21320,19527.65,12531.2,6451.2,6948.5,7008.1,3508.4,3909.7,4578.2,6588,5986.3,7361.8,5343.6,5155.7,4777.7,3883.7,5182.6,5561,7053.3,3968.5,4585.5,4493.8,4761.3,4303,8065.9,6800.8,6848,2959.4,5622.9,4244.3,4676.2,4946.5,5089.6,5378.6,3640.7,4216.5,5643.8,5632.3,6710.6,3736.1,5382.7,4275,3228,4499.3,4547.8,7298,7063.9,5672.8,3189.6,5330.8,5063.6,4111.1,6654,1890.5,1542.2,1703.2,2333.4,2228.6,2185,2480.9,5540.1,2387.4,2036.7,4116,5289.3,1154.4,2530.1,1028.1,2170.3,3086.1
"IGF2-AS","ENST00000445504","chr11",2169765,2169824,60,78.4,220.9,214.1,4.2,5.5,4.5,4.1,7.4,22.2,4.9,1.6,3,3.3,2.6,4.2,5,4.9,4.6,4.2,9.4,4.2,7,4,4.8,2.1,12.1,4.3,2.3,10.5,5.7,2,3.8,2.3,7.2,4.1,5,2.8,8.7,4.8,11,4.6,2.8,7.6,9.4,2.6,7.9,86.9,39.6,45.7,30.8,34,908.3,743.9,1058.5,4.2,4.5,20.9,5.9,1.9,4.6,7.8,17.1,16.1,24.2,21.5,6.5,26.9,2.9,4.1,20.3,15.6,14,4.4,3.8,4.5,5,5.5,4.2,2.7,2.5,6.4,2.6,3.6,11.9,11.5,4,3.6,4.2,2.7,7.7,6,6.8,4.7,3.6,6.2,22.3,14,4.7,6.7,1.7,4.4,4.1,5.8,6.8,4.6,1.6,2.4,8,2,3.4,6.7,7.8,4.7,5.3,8.6,10.6,78.9,79.1,36.8,38,34.8
"INS","ENST00000397262","chr11",2181123,2181064,60,37.1,131.8,35.2,0.9,1.1,1.1,2,1.2,3.8,0.7,1.9,0.6,2,0.6,1.7,1.9,2.3,1.2,0.9,6.8,1.7,1.4,1.3,3.5,2.2,3.8,3.1,4,3,1.3,0.8,1.1,2,1.1,2.1,2,2.1,1.6,1.3,0.8,1.1,2.5,5.9,1,2,1.8,27.4,20,17.5,16.8,15.4,22.3,43.4,164.4,1,0.7,5.3,0.8,1.3,1.5,0.8,1.2,1.6,1.3,1.1,2.9,1.4,2.1,1.2,0.9,1.9,2,3,0.5,0.7,1.7,1.7,1.6,0.9,1.6,0.8,1.7,1.2,0.9,1.7,3.1,2,1.7,1.6,1,2.8,2.3,1.8,1.6,1.1,0.9,1.9,1,2.1,0.5,0.8,1.4,1.4,0.7,1.1,1.6,1.1,2,2.3,2.5,1.7,3.8,2.6,2.9,2.4,2.8,22.3,25.1,17.7,17.7,18.2
"IRAK3","ENST00000261233","chr12",66642160,66642219,60,131.5,17.35,149.35,47.9333333333333,38.5666666666667,40.1666666666667,47.8,46.4,45.1666666666667,58.9333333333333,34.4666666666667,23.7,29.3333333333333,43.8333333333333,38.5,55.4,33.5333333333333,44.6666666666667,46.5666666666667,49.8333333333333,32.9333333333333,49.3,43.2,29.8666666666667,49.7,38.0666666666667,39.3333333333333,42.9333333333333,53.4333333333333,41.3666666666667,18.85,14.5,29.4,19.35,28.45,29.9,26.55,39.7,14.95,9.65,17.9,24.5,6.9,21,23.6,19.6,15.45,15.4,14.6,16.15,12.15,46.8,80.55,126.35,43.7,31.4,22.3666666666667,14.4333333333333,22.7,23.4333333333333,19.7,14.7,25.1,16,16.9333333333333,29.1666666666667,24.1666666666667,16.8,17.5333333333333,30.3666666666667,40.2,26.8666666666667,31.6666666666667,22.0666666666667,24.4333333333333,42.7666666666667,21.0333333333333,32.8666666666667,18.5333333333333,14.4666666666667,7.56666666666667,58.3666666666667,49.5666666666667,47,13.6,21.4666666666667,37.2333333333333,20.1333333333333,18.5333333333333,30.4666666666667,35.6,41.0333333333333,35.7,35.1,34.7666666666667,12.6333333333333,21.2666666666667,24.9333333333333,14.1333333333333,27.5666666666667,45.5666666666667,26.6,18.1,29.6333333333333,13.4,9.75,9.4,19.55,21.65,15.05,17.85,8.05,12.65,11.95,21.3,7.5,13.1,13.5,13.15,13.75,14.15
"JOSD1","ENST00000216039","chr22",39083782,39083723,60,2252.1,4012.7,1823.85,319.2,313.4,213.8,301.9,439.7,412.3,377.1,376.1,383.1,435.5,370.3,314,365.6,280.2,434.8,247.9,365.4,357.3,203.8,182.6,242.8,284.6,378,281.7,222.1,355.5,354.6,127.6,148.3,132,194.7,113.2,179.7,145.5,148,103,122.6,135.5,181.8,378,189.5,173,206.6,120.9,181.8,114.2,187.6,172.2,2358.45,3019.65,6616.3,397.1,362.1,269.3,326.3,413.4,297.5,181.7,485.8,386.3,342.4,376.6,193.2,408.1,344,315.9,309,334.9,212.4,354.3,281.5,321.7,378.7,431.5,264.8,300.1,506.4,354.5,351.4,287.3,341,264.8,211.2,217.3,414.6,385.6,309.2,189.9,251.6,358.2,316.5,359.8,310,368.1,310.5,309.7,316.7,321.2,386.2,401.1,358.9,98.3,143.1,117.9,131.3,129.8,102.8,115.5,214,113.1,184.4,157.6,230.5,176.4,108.7,155.7,189.9,254
"KDELR3","ENST00000409006","chr22",38877404,38877463,60,245.5,212.1,146,201.6,95.1,176.066666666667,89.1,113.366666666667,212.233333333333,87.6666666666667,155.133333333333,115.366666666667,143.2,81.3,61.2333333333333,88.8666666666667,186.566666666667,140.1,95.8,133.1,162.2,149.766666666667,137.466666666667,279.866666666667,76.4,145.033333333333,215.2,132.5,133.866666666667,148.2,57.6333333333333,79.7666666666667,64.2,57.2,121.6,93.3333333333333,121.066666666667,66.3333333333333,91.8333333333333,156.166666666667,77.5,130.566666666667,109.533333333333,164.333333333333,141.3,108.5,33.5,45.6666666666667,28.6333333333333,34.8,68.9,276.6,335.9,864,177.633333333333,228.933333333333,314.4,126.6,187.2,171.066666666667,404.933333333333,290.3,368.766666666667,196.133333333333,182.166666666667,456.233333333333,195.033333333333,224.833333333333,436.433333333333,238.433333333333,224.933333333333,195.433333333333,212.133333333333,129.633333333333,297.9,191.233333333333,246.066666666667,305.733333333333,139.966666666667,111.1,101.366666666667,215.4,198.9,149.933333333333,227.266666666667,387.3,186.533333333333,138.766666666667,123.5,259.733333333333,174.8,223.933333333333,133.266666666667,106.766666666667,140.3,263.266666666667,370.7,224.566666666667,240.533333333333,102.2,126.466666666667,213.5,250.166666666667,360.533333333333,89.7333333333333,88.9,125.4,117.733333333333,170.966666666667,136.333333333333,124.166666666667,115.866666666667,135.333333333333,136.833333333333,213.633333333333,203.666666666667,38.3,34.7,24.3,104.833333333333,93.3666666666667
"LEMD3","ENST00000308330","chr12",65641790,65641849,60,1817.9,3121.7,3173.1,353.9,454,288.2,365.7,267.6,382.9,338.4,300.5,578.7,314.4,333.2,360.7,340.2,363.6,409.8,490.1,300,390.7,330,533.9,197.4,413.4,259,368.1,315,393.7,377.2,207.4,251.3,270.3,170,263,250.9,135,167.3,221.9,214.3,204.3,147.7,217.7,149.1,114,125.3,212.4,175.4,313.4,250.7,275.1,2895.1,3298.3,6792.3,427.6,360.5,335.7,464.7,380.7,454.6,327.8,343.7,375.4,408.1,367,182,502.8,396.4,382.8,400.8,390.9,676.1,294.9,384,406.8,347.4,314.2,254.8,376.8,314.6,332.4,280,368.7,350.9,672.4,782.8,280,435.8,480.7,260.7,385,143.9,378,462.6,382.4,727.9,274.1,299.5,370.5,478.3,381,406.1,521.1,276.5,281.3,221.3,178.7,172.2,147.5,148.6,96.5,172.7,199.1,218.8,200,120.5,259.7,222.8,248.2,292.3,237.4
"LGALS1","ENST00000425542","chr22",38075652,38075711,60,139774.3,144965.5,141254.8,7676.9,8896.4,7105.8,8740.1,10456.9,11040.2,7372.4,8715.9,8100.6,10075.5,8039.1,6370.9,7818.8,8202.7,9376.5,5489.4,8659.8,9750.3,7122.8,8640,7237.8,5615.8,11970.2,10943.4,12023.3,8235.3,8930.1,4267.8,4340.5,4647,2805.8,4453.9,3010.9,5392.4,3886.8,6571.5,4416.5,4426.2,4328.5,8110,6376.8,4358.7,4347.6,1816.9,3868.2,2479.6,4891.1,4789.5,74191.2,112213.8,101280.7,8890.7,10778.4,9462.1,6119.1,8132.1,12057.5,8537.4,8769.6,9993.3,7809.7,7097.4,9748.6,7010.3,9255.1,6826.1,9716,6372.7,7207,7246.6,6907.3,8316.5,9723.8,8838.8,9199.3,4511.7,8262.7,8869.5,7908.5,7324.1,8161.6,8987,6260.4,7185.5,9331.3,9045.2,13338.1,6467.9,8617.8,8613.4,7028.8,8775.1,7669.9,9682.2,10356.4,13013,5734.6,8891.8,7621.5,6240.5,8443.4,6857.8,3854.7,4394.9,9325.2,5935.4,5262.6,10053.1,7079.6,5629.5,5282.6,7482,9543.5,2888,3212.4,2145.8,4815.9,5289.5
"LGALS2","ENST00000215886","chr22",37966329,37966270,60,500.1,38.6,479.9,47.7,19.8,24.4,23.7,32.2,38.8,34.9,29.6,10.6,50.6,13.4,27.4,20.9,93.2,33,3.1,31.3,23.6,28.4,10.4,44.2,10.4,46.4,120.2,68.2,157.2,28.6,32.7,20.1,6.4,9,5.3,10.6,22.8,49,7.5,1.5,17.9,18.3,9.3,11.5,9.6,21.5,46.5,31.4,32.1,37,26.7,959.3,612.1,92.4,39.1,33.8,23,3.5,21.3,59.6,18.2,9.3,11.2,36.9,26.6,26.1,5.2,144.1,3.2,13.3,8.2,4.2,93.2,55.8,508.1,94.2,87.3,148.7,1.3,4.6,4.5,10.5,24.2,6.4,6.3,5.3,3.5,51.9,6.9,35.3,31.7,29.2,36,39.8,27.2,2.1,32.5,105,76.3,14.2,175.5,4.7,1.3,3.6,127,103.1,46.4,1.4,67.5,63.2,31.5,44,12.4,5.9,47.8,49.7,37.1,38,32.3,35.3,48
"LGALS3BP","ENST00000536190","chr17",76968107,76968048,60,2110.6,3131,5344.4,1284.6,1133.2,1171.2,1170.8,1421.9,1082.3,1489.5,2198.6,771.7,1891.4,1583.5,1042.1,1480.2,1096.7,1570.1,712.1,1421.6,1200.8,667.9,736.8,959,476.6,1156.4,1098.9,1250.1,1537.1,851.5,521.9,531.8,528.6,369.4,489.2,533.1,739.5,503.6,615.3,455.6,368.7,870.2,754.5,922.1,1000.9,1190.6,180.5,626.6,462.6,589.4,720.7,1642.4,4076.3,5490.8,1454,1267.7,652.2,764.9,795.4,603.3,1485,1081.4,1228.8,1143.3,1017,436.1,930.9,1044.7,2910,682.6,1218.9,1235.7,1517.6,1735.4,771.1,2264.4,1171.3,1635.7,839.1,1403.5,1808.7,1108.4,930.5,1251.6,1640.3,1240.8,541.7,1137.4,986.8,1403.3,364.1,881,869.4,876.2,1042.9,1820.5,1732.5,1307.3,717.7,1041.1,925.9,1451.4,2236.8,2383.8,663.8,360.8,427.8,340.2,788.7,722.2,470,671.5,444.2,329.6,414.1,429.9,371.1,293.6,171.8,393.7,419.6
"LLPH","ENST00000446587","chr12",66517590,66517531,60,917.95,1848.8,904.9,116.7,120.733333333333,113.733333333333,101.933333333333,120.466666666667,91.9333333333333,109.833333333333,107.766666666667,121.533333333333,118.9,106.366666666667,124.933333333333,108.666666666667,98,85.4333333333333,109.166666666667,120.166666666667,102.2,107.8,90.7666666666667,101.5,137.8,114.166666666667,106.366666666667,93.1,112.5,109.2,15.5,15.5,21,30.2,37.8,16.3,10,14.8,18.3,6.4,9.6,43.9,37,23.6,29.3,20.2,45.5,20.1,21.7,19.9,21.3,691.2,672.35,1366.05,89.6333333333333,84.1,96.2,76.8,82.7333333333333,89.4666666666667,104.033333333333,102.533333333333,107.333333333333,94.3,106.4,107.966666666667,110.6,94.1,115.366666666667,145.266666666667,91.7333333333333,150.433333333333,97.9666666666667,96.8333333333333,118.766666666667,93.6333333333333,80.5666666666667,95.9333333333333,78.9333333333333,69.6,57.9,115.2,114.1,91.9333333333333,98.8333333333333,77.5666666666667,120.433333333333,87.1666666666667,87.6333333333333,58.2333333333333,112.833333333333,97.4,130.666666666667,111,94.3666666666667,105.133333333333,91.2,92.4333333333333,96.7333333333333,92.1333333333333,119.466666666667,124.266666666667,89.4,123.433333333333,24.9,12.9,12,22.5,18.2,13.6,15.3,20.7,15.1,16,33.8,23,33,27.2,23.4,18.7,19
"MAFG","ENST00000357736","chr17",79876286,79876227,60,3170.2,6081,3840.95,93.1,99.55,81.65,100.9,107.45,114.7,116,86.4,80.35,114.3,95.05,85,108.6,72.2,110.55,73.25,122.9,90.8,59.35,63.15,82.45,52.45,82.6,102.7,73.6,114.8,98.25,55.9,52,52,59.1,97.7,63.9,63.3,54.8,71.2,28.1,49.9,84.5,54.1,97.7,84.8,72.6,75.6,67.8,88.3,70.4,55.3,3856.35,5338.35,8119.45,123.4,90.7,93.35,107.45,112.8,115,72.55,136.1,89.95,112.15,86.95,77.4,96.9,80.9,102.2,98.4,87.4,77.55,91.95,121.45,96.75,159.1,134.15,129.95,79.3,123.2,111.25,126.2,111.4,124.95,93.25,100.7,71.75,75.25,82.55,79.15,85.45,92.5,105.05,115.65,108.8,101.9,79.8,104.15,170.75,95.05,75.8,123.4,95.65,107,82.9,63.3,73,54,72.9,111.2,105.6,66.5,71.5,117.8,100.8,94.7,72.6,76.6,89,75.9,74.3
